#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,http://ds.iris.edu
UW|CDF|46.11689|-122.046227|756.0|Cedar Flats previous ISC code: CDFW|1980-03-29T00:00:00|2599-12-31T23:59:59
UW|CDMR|47.42226|-121.75779|479.0|Cedar Moraine SMO|2009-05-28T00:00:00|2599-12-31T23:59:59
UW|CHZZ|45.4865|-123.9781|55.0|Cape Meares, OR, USA|2015-09-17T00:00:00|2599-12-31T23:59:59
UW|CINE|46.5566|-122.5673|203.4|Cinebar, WA, USA|2019-05-06T00:00:00|2599-12-31T23:59:59
UW|CNNB|45.8881|-123.9605|13.0|Cannon Beach, OR, USA|2015-08-13T00:00:00|2599-12-31T23:59:59
UW|COLT|45.170441|-122.438148|219.0|Colton HS, OR ANSS SMO|2002-09-11T00:00:00|2599-12-31T23:59:59
UW|COOM|47.1731|-122.57062|99.7|Rainier Building, Pierce College, Lakewood, WA, USA|2020-09-22T00:00:00|2599-12-31T23:59:59
UW|COOS|43.39566|-124.25334|34.0|Coos Bay, OR, USA|2015-04-08T00:00:00|2599-12-31T23:59:59
UW|CORE|46.9257|-123.9136|46.0|Aberdeen, WA, USA|2015-08-04T00:00:00|2599-12-31T23:59:59
UW|CPW|46.973652|-123.137589|792.0|Capitol Peak|1970-07-01T00:00:00|2599-12-31T23:59:59
UW|CRF|46.82486|-119.38813|189.0|Corfu|1970-07-12T00:00:00|2599-12-31T23:59:59
UW|CTR|47.6207|-122.3514|43.0|Seattle, WA, USA|2017-05-31T00:00:00|2599-12-31T23:59:59
UW|CUGR|48.1427|-122.21714|57.6|Cougar Creek Elementary School, Arlington, WA, USA|2020-02-14T00:00:00|2599-12-31T23:59:59
UW|CVSD|47.62391|-117.23842|619.4|Spokane Valley, WA, USA|2020-09-28T00:00:00|2599-12-31T23:59:59
UW|CWFG|48.0923|-122.58246|92.7|Central Whidbey Island Fire, Greenbank, WA, USA|2020-04-12T00:00:00|2599-12-31T23:59:59
UW|DAVN|47.8006|-118.2741|482.6|Davenport, WA, USA|2006-09-23T00:00:00|2599-12-31T23:59:59
UW|DDRF|46.4911|-119.059502|233.0|Dider Farm, Eltopia, WA, USA|2012-01-19T01:00:00|2599-12-31T23:59:59
UW|DLTA|48.93608|-122.57398|23.4|Ferndale, WA, USA|2020-11-20T00:00:00|2599-12-31T23:59:59
UW|DONK|48.42384|-122.15673|892.8|DONK, Steam Donkey, Weyerhauser Land|2019-08-29T00:00:00|2599-12-31T23:59:59
UW|DOSE|47.7172|-122.9718|53.3|Dosewallips, Brinnon, WA, USA|2010-07-21T00:00:00|2599-12-31T23:59:59
UW|DREG|45.5678|-122.715|11.35|DREG, Portland, OR, USA|2017-10-03T00:00:00|2599-12-31T23:59:59
UW|DY2|47.985031|-119.772499|890.0|Dyer Hill 2 previous ISC code: DHW2|1985-06-20T00:00:00|2599-12-31T23:59:59
UW|EARN|47.740898|-122.0438|159.0|East Ridge ES ANSS-SMO|2000-07-01T00:00:00|2599-12-31T23:59:59
UW|EDM|46.19717|-122.151207|1609.0|East Dome, Mt. St. Helens previous ISC code: ESD|1980-06-01T00:00:00|2599-12-31T23:59:59
UW|EDSN|48.56202|-122.43611|3.1|Edison Elementary School, Bow, WA, USA|2020-05-28T00:00:00|2599-12-31T23:59:59
UW|EGRN|47.072342|-122.974174|55.0|Evergreen College ANSS-SMO|2001-07-01T00:00:00|2599-12-31T23:59:59
UW|ELGR|48.145155|-122.46761|55.8|Elger Bay Elementary School, Camano, WA, USA|2020-05-28T00:00:00|2599-12-31T23:59:59
UW|ELK|46.305389|-122.342049|1270.0|Elk Rock previous ISC code: ERK|1980-05-16T00:00:00|2599-12-31T23:59:59
UW|ELL|46.909512|-120.567513|789.0|Ellensburg previous ISC code: EBG|1979-11-24T00:00:00|2599-12-31T23:59:59
UW|ELW|47.494099|-121.872673|267.0|EchoLakeBPA|1998-07-07T00:00:00|2599-12-31T23:59:59
UW|EPH2|47.37066|-119.61169|690.0|Ephrata, WA, USA|2012-09-09T00:00:00|2599-12-31T23:59:59
UW|ERIE|48.42941|-122.60657|26.8|Fidalgo Island, WA, USA|2020-04-23T00:00:00|2599-12-31T23:59:59
UW|ERW|48.453827|-122.626121|387.0|Mt. Erie, WA, USA|1997-12-01T00:00:00|2599-12-31T23:59:59
UW|ET4|46.56342|-118.94511|236.0|Eltopia4, WA, USA|2012-09-17T18:00:00|2599-12-31T23:59:59
UW|ETW|47.60455|-120.33236|1477.0|Entiat|1986-10-01T00:00:00|2599-12-31T23:59:59
UW|EVCC|48.006317|-122.20365|38.0|Everett Community College, Everett, WA, USA|2001-08-28T00:00:00|2599-12-31T23:59:59
UW|EVGW|47.85422|-122.15462|152.4|Everett Gateway Middle School, Everett, WA, USA|2001-07-01T00:00:00|2599-12-31T23:59:59
UW|EYES|45.329891|-123.05774|65.0|Ewing Young ES, Newberg, OR, USA|2002-09-11T00:00:00|2599-12-31T23:59:59
UW|FHE|46.951778|-119.498093|455.0|Frenchman Hills East|2000-05-19T00:00:00|2599-12-31T23:59:59
UW|FINN|47.72033|-122.23027|122.4|Finn Hill, Kirkland, WA, USA|2011-12-07T00:00:00|2599-12-31T23:59:59
UW|FISH|45.930599|-123.559097|324.6|Seaside, OR, USA|2008-11-10T00:00:00|2599-12-31T23:59:59
UW|FISH2|45.92751|-123.49937|146.3|Jewell, OR, USA|2020-02-13T00:00:00|2599-12-31T23:59:59
UW|FL2|46.19622|-122.351486|1378.0|Flat Top 2, WA, USA|1984-08-03T00:00:00|2599-12-31T23:59:59
UW|FLRE|43.98809|-124.1094|17.0|Florence, OR, USA|2015-04-08T00:00:00|2599-12-31T23:59:59
UW|FORK|47.9475|-124.5662|44.9|Forks, WA, USA|2009-11-18T00:00:00|2599-12-31T23:59:59
UW|GBB|46.608688|-119.628983|185.0|GBB, Hanford, WA, USA|2011-04-25T00:00:00|2599-12-31T23:59:59
UW|GHW|47.041489|-122.273727|268.0|Garrison Hill|1975-08-13T00:00:00|2599-12-31T23:59:59
UW|GMW|47.54773|-122.78759|506.0|Gold Mt.|1970-02-01T00:00:00|2599-12-31T23:59:59
UW|GNW|47.56413|-122.82498|220.0|Green Mountain, WA, USA|1995-03-01T00:00:00|2599-12-31T23:59:59
UW|GPW|48.117901|-121.137901|2354.0|Glacier Peak|2001-09-01T00:00:00|2599-12-31T23:59:59
UW|GRE|47.67223|-122.336511|41.0|Green Lake,Seattle, WA, USA|2017-09-29T00:00:00|2599-12-31T23:59:59
UW|GRIF|47.14963|-122.94619|35.26|Griffin Fire Station 2, Olympia, WA, USA|2019-12-10T00:00:00|2599-12-31T23:59:59
UW|GRUT|46.551242|-119.51025|205.8|Wet-Grout Plant, Hanford, WA, USA|2015-10-27T00:00:00|2599-12-31T23:59:59
UW|GSM|47.20388|-121.796043|1313.0|Grass Mt.|1970-06-01T00:00:00|2599-12-31T23:59:59
UW|GTWN|47.551212|-122.322006|9.0|Georgetown Playfield ANSS-SMO|2004-08-19T00:00:00|2599-12-31T23:59:59
UW|H1K|46.64468|-119.592873|152.0|100 K Area, Hanford, WA, USA|2011-04-26T00:00:00|2599-12-31T23:59:59
UW|H2E|46.5578|-119.5345|210.0|200 East Area, Hanford, WA, USA|2011-04-25T00:00:00|2599-12-31T23:59:59
UW|H2O|46.39555|-119.42411|175.0|H2O, Hanford, WA, USA|2011-04-25T00:00:00|2599-12-31T23:59:59
UW|H2W|46.551701|-119.645317|201.0|200 West Area, Hanford, WA, USA|2011-04-25T00:00:00|2599-12-31T23:59:59
UW|H3A|46.36322|-119.277473|119.0|300 Area, Hanford, WA, USA|2011-04-27T00:00:00|2599-12-31T23:59:59
UW|H4A|46.43774|-119.355667|171.0|400 Area, Hanford, WA, USA|2011-04-27T00:00:00|2599-12-31T23:59:59
UW|HART|47.583765|-122.350098|2.0|Harbor Island, ANSS-SMO|2005-02-09T00:00:00|2599-12-31T23:59:59
UW|HBO|43.84463|-122.31817|1648.0|Huckleberry Mountain, OR, USA|1990-09-19T00:00:00|2599-12-31T23:59:59
UW|HDW|47.648312|-123.055496|1006.0|Hoodsport|1979-10-15T00:00:00|2599-12-31T23:59:59
UW|HFMN|48.8846|-122.70077|67.6|Ferndale, WA USA|2020-11-20T00:00:00|2599-12-31T23:59:59
UW|HGBL|46.598009|-119.460817|331.4|Hanford Gable Mountain, WA, USA|2015-02-03T00:00:00|2599-12-31T23:59:59
UW|HICC|47.38998|-122.29918|116.0|Highline CC ANSS-SMO|2001-06-27T00:00:00|2599-12-31T23:59:59
UW|HILL|48.38806|-122.44702|38.1|La Conner, WA, USA|2020-04-12T00:00:00|2599-12-31T23:59:59
UW|HOG|42.243|-121.706268|1892.0|Hogback Mtn., Oregon|1994-01-20T00:00:00|2599-12-31T23:59:59
UW|HOHM|47.76627|-124.30569|44.4|Hoh Humm Ranch, Forks, WA, USA|2019-12-31T00:00:00|2599-12-31T23:59:59
UW|HOLY|47.565399|-122.383598|106.0|Holy Rosary ANSS-SMO|2000-06-26T00:00:00|2599-12-31T23:59:59
UW|HOMA|47.3577|-122.03033|167.96|Tahoma High School, Maple Valley, WA, USA|2020-02-14T00:00:00|2599-12-31T23:59:59
UW|HOOD|45.322262|-121.650932|1512.0|Mt Hood Meadows, OR CREST BB SMO|2002-11-05T00:00:00|2599-12-31T23:59:59
UW|HOPR|47.9229|-120.8943|596.8|Tall Timber Ranch, Leavenworth, WA, USA|2019-06-29T00:00:00|2599-12-31T23:59:59
UW|HSO|43.525661|-123.091797|1016.0|Harness Mountain, OR|1990-09-20T00:00:00|2599-12-31T23:59:59
UW|HSR|46.174278|-122.180649|1720.0|South Ridge, Mt. St. Helens|1985-08-12T00:00:00|2599-12-31T23:59:59
UW|HTW|47.803768|-121.768867|833.0|Haystack Lookout|1975-06-01T00:00:00|2599-12-31T23:59:59
UW|HUBA|45.630675|-122.65259|45.0|Hudson Bay HS, ANSS SMO|2002-09-12T00:00:00|2599-12-31T23:59:59
UW|HURR|47.97035|-123.49871|1605.0|Hurricane Ridge, WA, USA|2017-05-10T00:00:00|2599-12-31T23:59:59
UW|HWIW|46.429169|-119.288963|129.0|Wooded Island, Hanford, WA, USA|2014-03-25T00:00:00|2599-12-31T23:59:59
UW|IZEE|44.082001|-119.504204|1293.0|Izee, OR, USA|2009-01-08T00:00:00|2599-12-31T23:59:59
UW|JCW|48.195332|-121.92746|792.0|Jim Creek|1971-02-01T00:00:00|2599-12-31T23:59:59
UW|JEDS|43.75157|-124.04905|159.5|Smith River, Reedsport, OR, USA|2011-08-09T00:00:00|2599-12-31T23:59:59
UW|JORV|42.97768|-117.053322|1357.0|OR Jorden Valley SMO|2004-06-29T00:00:00|2599-12-31T23:59:59
UW|KCAM|47.5442|-122.31848|6.0|King County Airport Maintenance Shop, Seattle, WA, USA|2004-06-22T00:00:00|2599-12-31T23:59:59
UW|KEEL|45.55006|-122.89632|69.4|Hillsboro, OR, USA|1999-08-25T00:00:00|2599-12-31T23:59:59
UW|KELS|46.11569|-122.89293|3.83|Southwest Washington Regional Airport, Kelso, WA, USA|2019-12-31T00:00:00|2599-12-31T23:59:59
UW|KENT|45.235699|-120.635101|780.0|Carlson Farm, Grass Valley, OR, USA|2009-01-08T00:00:00|2599-12-31T23:59:59
UW|KEYP|47.24074|-122.77242|71.66|Evergreen Elementary, Lakebay, WA, USA|2018-11-20T00:00:00|2599-12-31T23:59:59
UW|KEYS|47.36994|-122.76456|70.1|Key Peninsula Fire Department Stn 45, Gig Harbor, WA, USA|2020-02-14T00:00:00|2599-12-31T23:59:59
UW|KFAL|42.25748|-121.78628|1326.3|Klamath Falls, OR, USA|2003-07-03T00:00:00|2599-12-31T23:59:59
UW|KIMB|47.5748|-122.3028|69.0|Kimball School ANSS-SMO|2000-08-03T00:00:00|2599-12-31T23:59:59
UW|KIMR|47.502669|-122.768563|121.81|Kitsap County HHW Collection Facility, Bremerton, WA, USA|2000-08-16T00:00:00|2599-12-31T23:59:59
UW|KINR|47.752022|-122.644035|8.36|North Road Shop, Poulsbo, WA, USA|2000-08-15T00:00:00|2599-12-31T23:59:59
UW|KITP|47.675201|-122.629745|49.0|Kitsap Treatment Plant ANSS-SMO|2000-08-31T00:00:00|2599-12-31T23:59:59
UW|KMO|45.63533|-123.49073|975.0|Kings Mt., Oregon previous ISC code: KMOR|1982-09-30T00:00:00|2599-12-31T23:59:59
UW|KNEL|47.38052|-122.25193|14.0|Kent Elementary ANSS-SMO|2004-08-11T00:00:00|2599-12-31T23:59:59
UW|KREP|45.8852|-121.4597|472.0|White Salmon, WA, USA|2017-08-31T00:00:00|2599-12-31T23:59:59
UW|LANE|44.051571|-123.232857|122.0|Lane BPA site, Oregon - SMO|2001-01-17T00:00:00|2599-12-31T23:59:59
UW|LARL|48.85949|-122.48445|26.8|Bellingham, WA, USA|2020-11-20T00:00:00|2599-12-31T23:59:59
UW|LAWT|47.65694|-122.39062|49.0|Lawton, Seattle, WA, USA|2000-08-08T00:00:00|2599-12-31T23:59:59
UW|LAYC|47.03651|-122.81606|57.09|Lacey Fire Station 31, Lacey, WA, USA|2019-12-11T00:00:00|2599-12-31T23:59:59
UW|LBRT|47.38237|-117.32492|752.8|Spangle, WA, USA|2020-09-28T00:00:00|2599-12-31T23:59:59
UW|LCCR|45.2059|-122.4784|271.0|Clarks, OR, USA|2005-11-09T00:00:00|2599-12-31T23:59:59
UW|LCMC|47.44486|-123.18743|744.0|Lake Cushman Maintenance Company|2019-05-09T00:00:00|2599-12-31T23:59:59
UW|LCW2|46.66293|-122.6973|328.9|Lucas Creek, WA, USA|2018-10-12T00:00:00|2599-12-31T23:59:59
UW|LEOT|47.76718|-122.117|113.0|Leota Junior High, Woodinville, WA, USA|2000-07-10T00:00:00|2599-12-31T23:59:59
UW|LEVE|45.5893|-122.6434|7.56|Portland, OR, USA|2017-10-04T00:00:00|2599-12-31T23:59:59
UW|LIGO|46.461704|-119.417683|157.0|Laser Interferometer Gravitational-Wave Observatory|2018-05-02T00:00:00|2599-12-31T23:59:59
UW|LNO|45.87176|-118.28707|771.0|Lincton Mt., Oregon previous ISC code: LNOR|1986-08-27T00:00:00|2599-12-31T23:59:59
UW|LO2|46.750599|-121.809601|853.0|Longmire short period|1988-03-17T00:00:00|2599-12-31T23:59:59
UW|LOC|46.716862|-119.431969|210.0|Locke Island previous ISC code: LOCW|1982-11-01T00:00:00|2599-12-31T23:59:59
UW|LON|46.750599|-121.809601|853.0|Longmire CREST broad-band|1964-03-30T00:00:00|2599-12-31T23:59:59
UW|LRIV|48.0575|-123.504|293.8|Port Angeles, WA, USA|2009-08-27T00:00:00|2599-12-31T23:59:59
UW|LTY|47.25451|-120.66636|807.0|Liberty Mine, WA, USA|1993-04-15T00:00:00|2599-12-31T23:59:59
UW|LUMI|48.7201|-122.7063|19.4|Lummi Island, WA|2018-04-19T00:00:00|2599-12-31T23:59:59
UW|LWCK|46.2778|-124.0536|60.4|Lewis and Clark Interpretive Center, WA, USA|2015-01-29T00:00:00|2599-12-31T23:59:59
UW|LYNC|47.82555|-122.293839|19.0|Lynnwood City Hall, ANSS-SMO|2005-02-08T00:00:00|2599-12-31T23:59:59
UW|MAC|47.2467|-122.5318|112.47|Tacoma, WA, USA|2018-06-25T00:00:00|2599-12-31T23:59:59
UW|MACH|47.99456|-122.03111|44.6|Machias Elementary School, Machias, WA, USA|2020-05-28T00:00:00|2599-12-31T23:59:59
UW|MANO|46.951105|-120.724695|1200.0|Manastash Observatory, WA, USA|2017-09-28T00:00:00|2599-12-31T23:59:59
UW|MARY|47.661949|-122.121422|13.0|Marymoor Park ANSS-SMO|2001-05-10T00:00:00|2599-12-31T23:59:59
UW|MAUP|45.1762|-121.07912|318.49|Maupin Grade School|2009-09-23T00:00:00|2599-12-31T23:59:59
UW|MBKE|48.916378|-122.141747|135.0|M Baker Kendall ANSS-SMO|2001-07-01T00:00:00|2599-12-31T23:59:59
UW|MBW|48.78407|-121.90145|1676.0|Mt. Baker|1972-09-11T00:00:00|2599-12-31T23:59:59
UW|MCW|48.679001|-122.832603|693.0|Mt. Constitution|1972-11-01T00:00:00|2599-12-31T23:59:59
UW|MDW|46.613022|-119.762154|330.0|Midway|1973-01-01T00:00:00|2599-12-31T23:59:59
UW|MEGW|46.26609|-123.87709|351.0|Megler, WA, USA|2001-10-01T00:00:00|2599-12-31T23:59:59
UW|MJ2|46.557362|-119.36013|146.0|May Junction 2|1989-03-13T00:00:00|2599-12-31T23:59:59
UW|MKAH|48.3707|-124.5891|18.0|Makah Indian Reservation, WA, USA|2015-09-03T00:00:00|2599-12-31T23:59:59
UW|MNSN|47.89997|-120.14142|377.0|Manson, WA, USA|2020-11-20T00:00:00|2599-12-31T23:59:59
UW|MONO|44.85343|-123.24097|60.68|Western Oregon University, Monmouth, OR, USA|2008-02-09T00:00:00|2599-12-31T23:59:59
UW|MOON|44.051552|-121.669479|2240.0|Moon Mt, OR|2002-07-25T00:00:00|2599-12-31T23:59:59
UW|MORO|45.474312|-120.741829|557.0|Moro High School, OR, USA|2011-04-21T00:00:00|2599-12-31T23:59:59
UW|MOX|46.577179|-120.299339|501.0|Moxee City, WA, USA (was ISC code MXC)|1984-10-01T00:00:00|2599-12-31T23:59:59
UW|MPL|47.468609|-122.184578|118.0|Maple Valley, WA, USA|1997-01-01T00:00:00|2599-12-31T23:59:59
UW|MPO|44.50428|-123.553001|1223.0|Marys Peak, Oregon previous ISC code: MPOR|1990-08-30T00:00:00|2599-12-31T23:59:59
UW|MRIN|44.80039|-122.69828|187.0|Marion BPA site DOGAMI SMO|2002-03-19T00:00:00|2599-12-31T23:59:59
UW|MRN|47.59246|-122.23218|11.68|Mercer Island, WA, USA|2018-05-23T00:00:00|2599-12-31T23:59:59
UW|MS99|47.64197|-122.14264|115.0|Microsoft, Redmond, WA, USA|2018-10-16T00:00:00|2599-12-31T23:59:59
UW|MTM|46.02533|-122.212868|1121.0|Mt. Mitchell previous ISC code: MTMW|1980-03-27T00:00:00|2599-12-31T23:59:59
UW|NAC|46.733009|-120.824852|728.0|Naches|1973-01-01T00:00:00|2599-12-31T23:59:59
UW|NAHC|46.495683|-124.032982|2.0|WA Dept. Fish and Wildlife Field Station Nahcotta, WA, USA|2019-07-16T00:00:00|2599-12-31T23:59:59
UW|NATEM|48.10587|-122.81852|64.0|Natembea Northwest Farm, Port Townsend, WA, USA|2021-01-15T00:00:00|2599-12-31T23:59:59
UW|NBND|47.48807|-121.77374|141.4|Eastside Fire & Rescue Station 87, North Bend, WA, USA|2020-06-18T00:00:00|2599-12-31T23:59:59
UW|NCO|43.703838|-121.139458|1908.0|Newberry Crater, Oregon previous ISC code: NCOR|1987-09-16T00:00:00|2599-12-31T23:59:59
UW|NEL|48.07807|-120.33975|1500.0|Nelson Butte previous ISC code: NLW|1985-05-01T00:00:00|2599-12-31T23:59:59
UW|NEWO|44.62392|-124.04622|4.29|Hatfield Marine Science Center, Newport, OR, USA|2008-02-09T00:00:00|2599-12-31T23:59:59
UW|NIKE|46.391898|-119.532728|368.7|NIKE Missile Silo, Hanford Reservation, WA, USA|2017-03-15T00:00:00|2599-12-31T23:59:59
UW|NINO|46.85704|-122.85159|87.36|South Thurston Fire & EMS Station 41, Tenino, WA, USA|2020-02-14T00:00:00|2599-12-31T23:59:59
UW|NMDY|47.44537|-122.34536|34.06|City of Normandy Park, Normandy Park, WA, USA|2020-02-14T00:00:00|2599-12-31T23:59:59
UW|NMRF|47.43265|-122.98275|147.81|Fire Station 27, Tahuya, WA, USA|2018-11-28T00:00:00|2599-12-31T23:59:59
UW|NN21|43.73317|-121.289879|1903.0|Newberry borehole NN21, OR, USA|2012-08-18T00:00:00|2599-12-31T23:59:59
UW|NOB|47.63973|-122.35043|90.0|Seattle, WA, USA|2018-09-27T00:00:00|2599-12-31T23:59:59
UW|NOWS|47.6863|-122.25444|21.0|NOAA, Seattle, WA, USA|1998-02-12T00:00:00|2599-12-31T23:59:59
UW|NTAT|47.6642|-120.22672|237.3|Entiat Elementary School, Entiat, WA, USA|2020-11-20T00:00:00|2599-12-31T23:59:59
UW|NWPT|47.5541|-122.1737|111.89|Newport, Bellevue, WA, USA|2018-05-15T00:00:00|2599-12-31T23:59:59
UW|OAKH|48.30797|-122.67371|60.99|North Whidbey Fire, Oak Harbor, WA, USA|2020-04-12T00:00:00|2599-12-31T23:59:59
UW|OCEN|46.952473|-124.159492|4.0|Ocean Shores, WA, USA|2015-03-04T00:00:00|2599-12-31T23:59:59
UW|OCP|48.297874|-124.62516|487.0|Olympics - Cheeka Peak|1980-05-29T00:00:00|2599-12-31T23:59:59
UW|OD2|47.387539|-118.71077|553.0|Odessa site 2|1989-06-15T00:00:00|2599-12-31T23:59:59
UW|OHC|47.332619|-123.158791|11.0|Hood Canal JH ANSS-SMO|2001-07-01T00:00:00|2599-12-31T23:59:59
UW|OLQN|47.51325|-123.81252|86.3|Olympic Peninsula Lake Quinault WA|2019-06-05T00:00:00|2599-12-31T23:59:59
UW|OMAK|48.3584|-119.3332|687.1|Omak, WA, USA|2008-11-10T00:00:00|2599-12-31T23:59:59
UW|ONAB|44.51466|-124.07487|34.0|Ona Beach, OR, USA|2015-11-13T00:00:00|2599-12-31T23:59:59
UW|OOW2|47.74919|-124.17544|741.0|Octopus West, WA, USA|2015-03-03T00:00:00|2599-12-31T23:59:59
UW|ORCA|48.70819|-122.90921|6.5|Orcas Island Airport, Eastsound, WA, USA|2019-12-03T00:00:00|2599-12-31T23:59:59
UW|OSD|47.816238|-123.705109|2008.0|Olympics - Snow Dome|1984-10-04T00:00:00|2599-12-31T23:59:59
UW|OSQM|48.04322|-123.13139|234.9|Golbeck Ranch, Sequim, WA|2021-03-05T00:00:00|2599-12-31T23:59:59
UW|OT3|46.668861|-119.234131|322.0|New Othello (replaces OT2 8/26/94)|1994-08-25T00:00:00|2599-12-31T23:59:59
UW|OTR|48.08632|-124.34518|541.6|Olympic Penninsula - Tyee Ridge, WA, USA|1984-06-01T00:00:00|2599-12-31T23:59:59
UW|PABH|47.212779|-124.204503|36.0|Pacific Beach Navy Resort, WA, USA|2016-03-03T00:00:00|2599-12-31T23:59:59
UW|PAT2|45.88362|-119.75775|259.0|Paterson 2, WA|2005-10-21T00:00:00|2599-12-31T23:59:59
UW|PAYL|47.19284|-122.31303|12.0|Puyallup School ANSS-SMO|2001-07-01T00:00:00|2599-12-31T23:59:59
UW|PCEP|47.1116|-122.29|158.4|Pierce County East Precinct, Puyallup, USA|2000-08-02T00:00:00|2599-12-31T23:59:59
UW|PCFR|46.990547|-122.442787|119.0|PC Firing Range ANSS-SMO|2000-08-01T00:00:00|2599-12-31T23:59:59
UW|PERL|45.328449|-122.77903|70.0|Pearl BPA site DOGAMI SMO|2002-03-19T00:00:00|2599-12-31T23:59:59
UW|PHIN|45.8951|-119.927803|227.0|Phinny Hill Vineyards, Prosser, WA, USA|2012-01-19T00:00:00|2599-12-31T23:59:59
UW|PIE|47.6327|-122.3803|2.2|Pier 90, Seattle, WA, USA|2018-04-27T00:00:00|2599-12-31T23:59:59
UW|PIER|47.5835|-122.3402|5.0|Pier 30, Seattle, WA|2008-04-17T00:00:00|2599-12-31T23:59:59
UW|PLBD|48.547519|-121.744412|223.0|Puget Sound Energy Lower Baker Dam|2019-07-01T00:00:00|2599-12-31T23:59:59
UW|PRIN|48.21172|-122.63085|63.2|Pacific Rim Institute, Coupeville, WA, USA|2020-04-10T00:00:00|2599-12-31T23:59:59
UW|PRO|46.212521|-119.686813|553.0|Prosser, WA, USA (was ISC code PRW)|1971-10-20T00:00:00|2599-12-31T23:59:59
UW|PUBD|48.652599|-121.688091|325.4|Puget Sound Energy Upper Baker Dam|2019-07-01T00:00:00|2599-12-31T23:59:59
UW|PUPY|46.49542|-122.14613|816.3|Dog Mt, WA, USA|2019-10-22T00:00:00|2599-12-31T23:59:59
UW|PURDY|47.38384|-122.61992|43.9|Purdy Elementary School, Lakebay, WA, USA|2020-03-18T00:00:00|2599-12-31T23:59:59
UW|RADR|46.42181|-123.79897|591.4|Radar Ridge, Naselle, WA|2011-01-20T00:00:00|2599-12-31T23:59:59
UW|RATT|47.42546|-121.80254|442.4|Rattlesnake Lake, King County, WA|2010-03-19T00:00:00|2599-12-31T23:59:59
UW|RAW|47.33705|-121.93267|208.0|Raver BPA, WA, USA|1998-07-14T00:00:00|2599-12-31T23:59:59
UW|RBOK|45.5406|-122.5653|159.49|NE Rocky Butte, Portland, OR, USA|2017-10-03T00:00:00|2599-12-31T23:59:59
UW|RCM|46.83564|-121.732979|3085.0|Mt. Rainier, Camp Muir|1993-09-09T00:00:00|2599-12-31T23:59:59
UW|RCS|46.870831|-121.732307|2877.0|Mt. Rainier, Camp Schurman|1989-06-27T00:00:00|2599-12-31T23:59:59
UW|RED2|46.305309|-119.452606|334.0|Red Mountain, Hanford, WA, USA|2019-06-11T00:00:00|2599-12-31T23:59:59
UW|REED|43.70128|-124.10751|5.0|Reedsport, OR, USA|2015-11-12T00:00:00|2599-12-31T23:59:59
UW|RER|46.81905|-121.842133|1756.0|Mt. Rainier, Emerald Ridge previous ISC code: REMR|1989-07-13T00:00:00|2599-12-31T23:59:59
UW|RNAV|47.575004|-122.294829|15.98|Rainier Ave, Seattle, WA, USA|2018-04-27T00:00:00|2599-12-31T23:59:59
UW|RNO2|43.91189|-123.73911|862.1|Mapleton, OR, USA|2020-02-13T00:00:00|2599-12-31T23:59:59
UW|ROBC|45.30951|-123.82289|55.0|Roos Farm, OR, USA|2015-07-24T00:00:00|2599-12-31T23:59:59
UW|RPW|48.44817|-121.514847|850.0|Rockport|1973-01-01T00:00:00|2599-12-31T23:59:59
UW|RPW2|48.44488|-121.52654|694.0|RPW2, Rockport WA|2019-10-11T00:00:00|2599-12-31T23:59:59
UW|RRHS|46.799236|-123.041969|50.0|Rochester HS ANSS-SMO|2001-06-20T00:00:00|2599-12-31T23:59:59
UW|RSLG|45.0224|-123.8569|68.0|Rose Lodge, OR, USA|2015-10-08T00:00:00|2599-12-31T23:59:59
UW|RSW|46.39436|-119.592468|1045.0|Rattlesnake Mt. (East)|1970-07-01T00:00:00|2599-12-31T23:59:59
UW|RVC|46.94408|-121.97419|1000.0|Mt. Rainier - Voight Creek|1983-01-01T00:00:00|2599-12-31T23:59:59
UW|RVRV|47.93834|-122.13208|93.1|Riverview Elementary School, Snohomish, WA, USA|2020-02-14T00:00:00|2599-12-31T23:59:59
UW|RVSD|47.96477|-117.3568|610.8|Chattaroy, WA, USA|2021-02-09T00:00:00|2599-12-31T23:59:59
UW|RVW2|46.152752|-122.74122|573.9|Rose Valley, WA, USA|2018-08-09T00:00:00|2599-12-31T23:59:59
UW|SAIL|45.5371|-122.9628|61.83|Hillsboro, OR, USA|2017-10-02T00:00:00|2599-12-31T23:59:59
UW|SALO|47.95145|-122.3731|146.9|Clinton, WA, USA|2020-04-12T00:00:00|2599-12-31T23:59:59
UW|SAW|47.70153|-119.40165|701.0|St. Andrews, WA, USA|1970-07-01T00:00:00|2599-12-31T23:59:59
UW|SCC|47.749649|-122.361053|147.0|Shoreline CC ANSS-SMO|2003-08-28T00:00:00|2599-12-31T23:59:59
UW|SDRO|48.508714|-122.237726|17.67|Sedro-Woolley City Hall, Sedro-Woolley, WA, USA|2019-12-11T00:00:00|2599-12-31T23:59:59
UW|SEA|47.654209|-122.30938|30.0|Seattle (Wood Anderson SMO)|1983-07-19T00:00:00|2599-12-31T23:59:59
UW|SEAS|45.9976|-123.92449|4.62|Seaside Museum, Seaside, OR, USA|2004-01-30T00:00:00|2599-12-31T23:59:59
UW|SEAS2|46.035647|-123.8957|59.3|Gearhart, OR, USA|2020-02-12T00:00:00|2599-12-31T23:59:59
